risk_id,sku_id,product_name,category,risk_type,risk_level,risk_source,risk_description,risk_driver,related_status,related_cost_driver,related_selected_scenario,mitigation_action,risk_owner,review_required,review_type,risk_priority,review_severity,mandatory_review_gate,advisory_review_gate,action_readiness
SKU-COMP-BOLT-KIT-001-SUPPLIER_RISK,SKU-COMP-BOLT-KIT-001,UNKNOWN,UNKNOWN,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists.,OVERSTOCK,,DECREASE_BUFFER__LIQUIDATE_DEAD_STOCK,REVIEW_PHASE4_PRODUCTION_LOGIC,MULTI_DEPARTMENT_REVIEW,True,MANDATORY_MULTI_DEPARTMENT_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE; PHASE4_GATE; EXPIRY_DISPOSITION_GATE; POLICY_PARAMETER_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-BOLT-KIT-001-POLICY_RISK,SKU-COMP-BOLT-KIT-001,UNKNOWN,UNKNOWN,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists.,OVERSTOCK,,DECREASE_BUFFER__LIQUIDATE_DEAD_STOCK,REVIEW_PHASE4_PRODUCTION_LOGIC,MULTI_DEPARTMENT_REVIEW,True,MANDATORY_MULTI_DEPARTMENT_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE; PHASE4_GATE; EXPIRY_DISPOSITION_GATE; POLICY_PARAMETER_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-BOLT-KIT-001-PHASE4_PRODUCTION_RISK,SKU-COMP-BOLT-KIT-001,UNKNOWN,UNKNOWN,PHASE4_PRODUCTION_RISK,HIGH,PHASE4_FLAG,Production/BOM/MRP dependency risk.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists.,OVERSTOCK,,DECREASE_BUFFER__LIQUIDATE_DEAD_STOCK,REVIEW_PHASE4_PRODUCTION_LOGIC,MULTI_DEPARTMENT_REVIEW,True,MANDATORY_MULTI_DEPARTMENT_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE; PHASE4_GATE; EXPIRY_DISPOSITION_GATE; POLICY_PARAMETER_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SKU-COMP-BOLT-KIT-001-COST_RISK,SKU-COMP-BOLT-KIT-001,UNKNOWN,UNKNOWN,COST_RISK,HIGH,COST_ENGINE,High or uncertain cost exposure.,Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists.,OVERSTOCK,,DECREASE_BUFFER__LIQUIDATE_DEAD_STOCK,REVIEW_PHASE4_PRODUCTION_LOGIC,MULTI_DEPARTMENT_REVIEW,True,MANDATORY_MULTI_DEPARTMENT_REVIEW,HIGH,MANDATORY,SELECTED_SCENARIO_REVIEW_GATE; PHASE4_GATE; EXPIRY_DISPOSITION_GATE; POLICY_PARAMETER_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-STOCKOUT_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,STOCKOUT_RISK,HIGH,INVENTORY_STATUS,Shortage or replenishment risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-DEAD_STOCK_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-SUPPLIER_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-RECEIVING_STAGING_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-WAREHOUSE_CAPACITY_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-LUBE-OIL-001-POLICY_RISK,SP-LUBE-OIL-001,General Machine Lubricating Oil,Maintenance Spare Parts,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-STOCKOUT_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,STOCKOUT_RISK,HIGH,INVENTORY_STATUS,Shortage or replenishment risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-DEAD_STOCK_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-SUPPLIER_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-RECEIVING_STAGING_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-WAREHOUSE_CAPACITY_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BEARING-KIT-001-POLICY_RISK,SP-BEARING-KIT-001,General Bearing Replacement Kit,Maintenance Spare Parts,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-STOCKOUT_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,STOCKOUT_RISK,HIGH,INVENTORY_STATUS,Shortage or replenishment risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-DEAD_STOCK_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-SUPPLIER_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-RECEIVING_STAGING_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-WAREHOUSE_CAPACITY_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-FRAME-JIG-PAD-001-POLICY_RISK,SP-FRAME-JIG-PAD-001,Frame Jig Wear Pad Kit,Maintenance Spare Parts,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-STOCKOUT_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,STOCKOUT_RISK,HIGH,INVENTORY_STATUS,Shortage or replenishment risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-OVERSTOCK_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,OVERSTOCK_RISK,HIGH,INVENTORY_STATUS,Excess inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-DEAD_STOCK_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-SUPPLIER_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-RECEIVING_STAGING_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-WAREHOUSE_CAPACITY_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-WHEEL-TRUING-SPARE-001-POLICY_RISK,SP-WHEEL-TRUING-SPARE-001,Wheel Truing Stand Spare Kit,Maintenance Spare Parts,POLICY_RISK,HIGH,RE_EVALUATION_ENGINE,Policy or parameter review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-STOCKOUT_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,STOCKOUT_RISK,HIGH,INVENTORY_STATUS,Shortage or replenishment risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-OVERSTOCK_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,OVERSTOCK_RISK,HIGH,INVENTORY_STATUS,Excess inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-DEAD_STOCK_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,DEAD_STOCK_RISK,HIGH,INVENTORY_STATUS,Dead-stock or non-moving inventory risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-SUPPLIER_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,SUPPLIER_RISK,HIGH,SUPPLIER_CONTEXT,Supplier reliability or supplier review risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-RECEIVING_STAGING_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,RECEIVING_STAGING_RISK,HIGH,WAREHOUSE_SLOTTING,Receiving/staging pressure risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
SP-BRAKE-BENCH-TOOL-001-WAREHOUSE_CAPACITY_RISK,SP-BRAKE-BENCH-TOOL-001,Brake Bench Tool Spare Set,Maintenance Spare Parts,WAREHOUSE_CAPACITY_RISK,HIGH,WAREHOUSE_SLOTTING,Warehouse capacity risk.,CRITICAL_LOW_STOCK status creates shortage risk. Overstock or days-of-supply risk exists. Dead stock or non-moving signal exists. Supplier review signal exists. Warehouse capacity or staging risk exists.,CRITICAL_LOW_STOCK,,INCREASE_BUFFER__SPLIT_DELIVERY,SPLIT_DELIVERY,WAREHOUSE_TEAM,True,WAREHOUSE_REVIEW,URGENT,MANDATORY,RECEIVING_CAPACITY_GATE,ADVISORY_SUPPLIER_SIGNAL; ADVISORY_POLICY_SIGNAL; ADVISORY_COST_SIGNAL,REVIEW_REQUIRED_BEFORE_ACTION
